id;source;target;label;geom;maj_minor;src
666;681;682;CHENGBEIYI Hubei (城北驿) - LIUJIAYI Hubei (刘家驿);{"type":"MultiLineString","coordinates":[[[113.810852,30.764212],[113.569679,30.946003]]]};1;MDYZK
667;681;683;CHENGBEIYI Hubei (城北驿) - YINGDONGYI Hubei (郢东驿);{"type":"MultiLineString","coordinates":[[[113.569679,30.946003],[112.877403,31.1546020000001]]]};1;MDYZK
668;679;683;SHICHENGYI Hubei (石城驿) - YINGDONGYI Hubei (郢东驿);{"type":"MultiLineString","coordinates":[[[112.884694410049,31.1568729356294],[112.589256,31.1698270000001]]]};1;MDYZK
669;131;687;HANYANGFU Hubei (汉阳府) - JINKOUYI Hubei (金口驿);{"type":"MultiLineString","coordinates":[[[114.261924743652,30.5443744659424],[114.135407,30.3428860000002]]]};2;MDYZK
670;687;688;JINKOUYI Hubei (金口驿) - PAIZHOUYI Hubei (簲州驿);{"type":"MultiLineString","coordinates":[[[114.135407,30.3428860000002],[113.931702,30.215948]]]};2;MDYZK
671;688;689;PAIZHOUYI Hubei (簲州驿) - YUSHANYI Hubei (鱼山驿);{"type":"MultiLineString","coordinates":[[[113.931702,30.215948],[113.895576000019,29.9755989999831]]]};2;MDYZK
672;686;689;SHITOUKOUYI Hubei (石头口驿) - YUSHANYI Hubei (鱼山驿);{"type":"MultiLineString","coordinates":[[[113.895576000019,29.9755989999831],[113.62487,29.8792320000001]]]};2;MDYZK
673;106;686;LINXIANG Hunan (临湘) - SHITOUKOUYI Hubei (石头口驿);{"type":"MultiLineString","coordinates":[[[113.62487,29.8792320000001],[113.292869567871,29.5881385803224]]]};2;MDYZK
674;132;691;XIANNING Hubei (咸宁驿) - GUANTANGYI Hubei (官塘驿);{"type":"MultiLineString","coordinates":[[[114.271622,29.8924790000001],[114.084274,29.8072170000001]]]};1;MDYZK
675;360;361;GANGKOUYI Hubei (港口驿) - FENGSHANYI Hubei (凤山驿);{"type":"MultiLineString","coordinates":[[[113.783332824707,29.6333332061769],[113.70691,29.5306350000001]]]};1;MDYZK
676;359;690;YUNXI Hunan (云谿驿) - CHANG'ANYI Hunan (长安驿);{"type":"MultiLineString","coordinates":[[[113.449135000007,29.473248999994],[113.263153000004,29.4730489999962]]]};1;MDYZK
677;692;693;DONGHUYI Hubei (东湖驿) - SHANPOYI Hubei (山陂驿);{"type":"MultiLineString","coordinates":[[[114.402428,30.3534050000001],[114.343849,30.0930180000001]]]};1;MDYZK
678;132;693;XIANNING Hubei (咸宁驿) - SHANPOYI Hubei (山陂驿);{"type":"MultiLineString","coordinates":[[[114.343849,30.0930180000001],[114.271622,29.8924790000001]]]};1;MDYZK
679;95;358;SHENGZHUYI Hunan (笙竹驿) - DAJINGYI Hunan (大荆驿);{"type":"MultiLineString","coordinates":[[[113.262848,28.9623780000001],[112.880294799805,28.6762104034425]]]};1;MDYZK
680;95;357;SHENGZHUYI Hunan (笙竹驿) - JINGGANG Hunan (靖港);{"type":"MultiLineString","coordinates":[[[112.880294799805,28.6762104034425],[112.781631,28.4623640000001]]]};1;MDYZK
681;99;357;LINXIANGYI Hunan (临湘驿) - JINGGANG Hunan (靖港);{"type":"MultiLineString","coordinates":[[[112.781631,28.4623640000001],[112.978134155274,28.1981983184815]]]};1;MDYZK
682;694;695;DUSHIYI Hunan (都石驿) - HUANGHUAYI Hunan (皇华驿);{"type":"MultiLineString","coordinates":[[[112.885614598816,27.3825111997162],[113.096931000003,27.6129419999981]]]};1;MDYZK
683;694;696;DUSHIYI Hunan (都石驿) - LUKOUYI Hunan (渌口驿);{"type":"MultiLineString","coordinates":[[[113.096931000003,27.6129419999981],[113.147522000003,27.7106339999977]]]};1;MDYZK
684;368;696;ZHUZHOU Hunan (株洲) - LUKOUYI Hunan (渌口驿);{"type":"MultiLineString","coordinates":[[[113.147522000003,27.7106339999978],[113.150009,27.852556]]]};1;MDYZK
685;97;368;XIANGTANYI Hunan (湘潭驿) - ZHUZHOU Hunan (株洲);{"type":"MultiLineString","coordinates":[[[113.149258878262,27.8488855568589],[112.911262512207,27.8726978302002]]]};1;MDYZK
686;90;697;LINCHENGYI Hunan (临丞驿) - PAISHANYI Hunan (排山驿);{"type":"MultiLineString","coordinates":[[[112.597038269043,26.9016170501709],[112.227511,26.7927830000002]]]};1;MDYZK
687;79;698;SANWUYI Hunan (三吾驿) - SANWUYI Hunan (三吾驿);{"type":"MultiLineString","coordinates":[[[111.855895996094,26.5916919708251],[111.584228,26.443543]]]};1;
688;699;700;ZHENGJIAYI Hunan (郑家驿) - XINDIANYI Hunan (新店驿);{"type":"MultiLineString","coordinates":[[[111.339485,28.7062870000001],[111.117941,28.6370550000001]]]};1;MDYZK
689;63;700;YIRONGYI Hunan (怡容驿) - XINDIANYI Hunan (新店驿);{"type":"MultiLineString","coordinates":[[[111.117941,28.6370550000001],[110.396965026855,28.4581909179687]]]};1;MDYZK
690;63;701;YIRONGYI Hunan (怡容驿) - BEIRONGYI Hunan (北溶驿);{"type":"MultiLineString","coordinates":[[[110.493019,28.6385080000001],[110.396965026855,28.4581909179687]]]};2;MDYZK
691;81;702;HANJIANGYI Hubei (汉江驿) - GUCHENG Hubei (谷城);{"type":"MultiLineString","coordinates":[[[112.155862,32.0202830000001],[111.645805,32.2693600000001]]]};2;MDYZK
692;703;704;JUNYANGYI Hubei (均阳驿) - YUNYANGYI Hubei (郧阳驿);{"type":"MultiLineString","coordinates":[[[111.169085757486,32.6719057622638],[110.813988,32.83374]]]};2;MDYZK
693;702;703;GUCHENG Hubei (谷城) - JUNYANGYI Hubei (均阳驿);{"type":"MultiLineString","coordinates":[[[111.645805,32.2693600000001],[111.16557,32.668153]]]};2;MDYZK
694;76;705;LANJIANGYI Hunan (兰江驿) - NANPINGYI Hunan (南平驿);{"type":"MultiLineString","coordinates":[[[111.756988525391,29.6401519775392],[112.056684,29.3930550000001]]]};2;MDYZK
695;967;968;LINJIANGYI Hunan (临江驿) - CHENGLINGJIYI Hunan (城陵矶驿);{"type":"MultiLineString","coordinates":[[[112.895958000001,29.5416549999985],[113.150040000003,29.4337789999972]]]};2;MDYZK
696;706;707;TASHIYI Hunan (塔市驿) - JIANLI Hubei (监利);{"type":"MultiLineString","coordinates":[[[112.806843455518,29.7283587485916],[112.900253,29.8157580000001]]]};2;MDYZK
697;706;708;TASHIYI Hunan (塔市驿) - SHISHOUYI Hubei (石首驿);{"type":"MultiLineString","coordinates":[[[112.405904276036,29.7188409045683],[112.808655934774,29.7307813326853]]]};2;MDYZK
698;673;708;GONG'ANYI Hubei (公安驿) - SHISHOUYI Hubei (石首驿);{"type":"MultiLineString","coordinates":[[[112.226486,30.0575329999996],[112.406464,29.7243100000001]]]};2;MDYZK
699;9;709;QINGSHUI Gansu (清水驿) - DINGYUANYI Gansu (定远驿);{"type":"MultiLineString","coordinates":[[[104.107872009277,35.8468208312991],[104.003593,35.9742280000005]]]};2;
700;7;710;LANQUANYI Gansu (兰泉驿) - SHAJING'ERYI Gansu (沙井儿驿);{"type":"MultiLineString","coordinates":[[[103.847137451172,36.0470314025881],[103.617769,36.1533590000004]]]};2;MDYZK
701;710;711;SHAJING'ERYI Gansu (沙井儿驿) - KUSHUIWANYI Gansu (苦水湾驿);{"type":"MultiLineString","coordinates":[[[103.617769,36.1533590000004],[103.424869,36.2519880000002]]]};2;MDYZK
702;711;712;KUSHUIWANYI Gansu (苦水湾驿) - HONGCHENGZIYI Gansu (红城子驿);{"type":"MultiLineString","coordinates":[[[103.410849360896,36.2661786163401],[103.387032,36.4698910000004]]]};2;MDYZK
703;712;713;HONGCHENGZIYI Gansu (红城子驿) - ZAICHENGYI Gansu (在城驿);{"type":"MultiLineString","coordinates":[[[103.387032,36.4698910000004],[103.258614,36.7369960000003]]]};2;MDYZK
704;713;714;ZAICHENGYI Gansu (在城驿) - WUSHENGYI Gansu (武胜驿);{"type":"MultiLineString","coordinates":[[[103.258614,36.7369960000003],[103.157784,36.8801500000002]]]};2;MDYZK
705;714;715;WUSHENGYI Gansu (武胜驿) - CHAKOUYI Gansu (岔口驿);{"type":"MultiLineString","coordinates":[[[103.157784,36.8801500000002],[103.079232,37.0235720000003]]]};2;MDYZK
706;715;716;CHAKOUYI Gansu (岔口驿) - ZHENGUANGYI Gansu (镇光驿);{"type":"MultiLineString","coordinates":[[[103.079232,37.0235720000003],[102.85546401855,37.1607509850682]]]};2;MDYZK
707;716;717;ZHENGUANGYI Gansu (镇光驿) - HEISONGLINYI Gansu (黑松林驿);{"type":"MultiLineString","coordinates":[[[102.85546401855,37.1607509850682],[102.90318301798,37.3561859853483]]]};2;MDYZK
708;717;718;HEISONGLINYI Gansu (黑松林驿) - GULANGSUO Gansu (古浪所);{"type":"MultiLineString","coordinates":[[[102.90318301798,37.3561859853483],[102.880882,37.4639890000001]]]};2;MDYZK
709;718;719;GULANGSUO Gansu (古浪所) - JINGBIANYI Gansu (靖边驿);{"type":"MultiLineString","coordinates":[[[102.880882,37.4639890000001],[102.833061020975,37.6691629842777]]]};2;MDYZK
710;719;720;JINGBIANYI Gansu (靖边驿) - DAHEYI Gansu (大河驿);{"type":"MultiLineString","coordinates":[[[102.833061020975,37.6691629842777],[102.746250024332,37.8500899831081]]]};2;MDYZK
711;720;721;DAHEYI Gansu (大河驿) - WUWEIYI Gansu (武威驿);{"type":"MultiLineString","coordinates":[[[102.746250024332,37.8500899831081],[102.634697,37.9269180000001]]]};2;MDYZK
712;721;722;WUWEIYI Gansu (武威驿) - HUAI'ANYI Gansu (怀安驿);{"type":"MultiLineString","coordinates":[[[102.634697,37.9269180000001],[102.447502136231,38.0713882446291]]]};2;MDYZK
713;722;723;HUAI'ANYI Gansu (怀安驿) - ROUYUANYI Gansu (柔远驿);{"type":"MultiLineString","coordinates":[[[102.44750213623,38.0713882446289],[102.283485045849,38.132575976717]]]};2;MDYZK
714;723;724;ROUYUANYI Gansu (柔远驿) - ZHENJINGYI Gansu (真景驿);{"type":"MultiLineString","coordinates":[[[102.283485045849,38.132575976717],[101.969124,38.2466470000002]]]};2;MDYZK
715;724;725;ZHENJINGYI Gansu (真景驿) - SHUIQUAN'ERYI Gansu (水泉儿驿);{"type":"MultiLineString","coordinates":[[[101.969124,38.2466470000002],[101.650087,38.374939]]]};2;MDYZK
716;725;726;SHUIQUAN'ERYI Gansu (水泉儿驿) - SHIXIAKOUYI Gansu (石峡口驿);{"type":"MultiLineString","coordinates":[[[101.650087,38.3749390000001],[101.41075,38.5078810000002]]]};2;MDYZK
717;726;727;SHIXIAKOUYI Gansu (石峡口驿) - SHANDANYI Gansu (山丹驿);{"type":"MultiLineString","coordinates":[[[101.41075,38.5078810000002],[101.087959,38.7811050000003]]]};2;MDYZK
718;727;728;SHANDANYI Gansu (山丹驿) - RENSHOUYI Gansu (仁寿驿);{"type":"MultiLineString","coordinates":[[[101.087959,38.7811050000003],[100.678802,38.8866160000002]]]};2;MDYZK
719;728;729;RENSHOUYI Gansu (仁寿驿) - GANZHOUWEI Gansu (甘州卫);{"type":"MultiLineString","coordinates":[[[100.678802,38.8866160000002],[100.449921,38.933113]]]};2;MDYZK
720;729;730;GANZHOUWEI Gansu (甘州卫) - GAOTAISUO Gansu (高台所);{"type":"MultiLineString","coordinates":[[[100.449921,38.933113],[99.8202820000001,39.3812180000002]]]};2;MDYZK
721;730;731;GAOTAISUO Gansu (高台所) - ZHENYUANYI Gansu (镇远驿);{"type":"MultiLineString","coordinates":[[[99.8202820000001,39.3812180000002],[99.5272448614448,39.759587902023]]]};2;MDYZK
722;731;732;ZHENYUANYI Gansu (镇远驿) - SUZHOUWEI Gansu (肃州卫);{"type":"MultiLineString","coordinates":[[[99.5272448614448,39.759587902023],[98.5113581760316,39.7544094489659]]]};2;MDYZK
723;732;733;SUZHOUWEI Gansu (肃州卫) - JIAYUGUANYI Gansu (嘉峪关驿);{"type":"MultiLineString","coordinates":[[[98.5113581760316,39.7544094489659],[98.2197294527081,39.8112528714767]]]};2;MDYZK
724;761;762;YULINYI Shaanxi (榆林驿) - YULINWEI Shaanxi (榆林卫);{"type":"MultiLineString","coordinates":[[[109.848999,37.9886209999977],[109.753868,38.2947079999976]]]};2;MDYZK
725;751;752;HUACHIYI Gansu (华池驿) - HONGHUAYI Gansu (弘化驿);{"type":"MultiLineString","coordinates":[[[107.876022,36.0051650000003],[108.019011999983,35.8178289999636]]]};2;MDYZK
726;756;757;WEIZHOUSUO Ningxia (韦州所) - SHIGOUYI Ningxia (石沟驿);{"type":"MultiLineString","coordinates":[[[106.478569,37.2780380000004],[106.445258999853,37.7152209994838]]]};2;MDYZK
727;754;755;QUZIYI Gansu (曲子驿) - LINGWUYI Gansu (灵武驿);{"type":"MultiLineString","coordinates":[[[107.519164999957,36.2930369999061],[107.304320999941,36.5734099998631]]]};2;MDYZK
728;746;747;ZHANGCUNYI Shaanxi (张村驿) - LONGYIZHENYI Shaanxi (隆益镇驿);{"type":"MultiLineString","coordinates":[[[109.135810999999,35.8871959999965],[109.006607,35.958126]]]};2;MDYZK
729;52;734;JINGZHAO Shaanxi (京兆驿) - JIANZHONGYI Shaanxi (建忠驿);{"type":"MultiLineString","coordinates":[[[108.9214,34.6178000000002],[108.944206237793,34.2666053771975]]]};2;MDYZK
730;734;735;JIANZHONGYI Shaanxi (建忠驿) - SHUNYIYI Shaanxi (顺义驿);{"type":"MultiLineString","coordinates":[[[108.971465999999,34.9132689999957],[108.9214,34.6178]]]};2;MDYZK
731;736;737;ZHAIDAOYI Shaanxi (翟道驿) - YUNYANGYI Shaanxi (云阳驿);{"type":"MultiLineString","coordinates":[[[109.263817,35.5894740000001],[109.113105999999,35.3972779999966]]]};2;MDYZK
732;736;738;ZHAIDAOYI Shaanxi (翟道驿) - FUZHOUYI Shaanxi (富州驿);{"type":"MultiLineString","coordinates":[[[109.367164,35.9956279999977],[109.263817,35.5894740000001]]]};2;MDYZK
733;739;740;FU'ANYI Shaanxi (抚安驿) - JINMINGYI Shaanxi (金明驿);{"type":"MultiLineString","coordinates":[[[109.46991,36.5918080000006],[109.344574,36.2786250000001]]]};2;MDYZK
734;744;745;SHIZUICHAYI Shaanxi (石嘴岔驿) - QINGYANGYI Shaanxi (青阳驿);{"type":"MultiLineString","coordinates":[[[110.2539,37.4997000000001],[110.156433,37.3135219999981]]]};2;MDYZK
735;745;;;{"type":"MultiLineString","coordinates":[[[111.1342,37.5156000000001],[110.2539,37.4997000000001]]]};2;MDYZK
736;759;760;YINCHUANYI Shaanxi (银川驿) - YUHEYI Shaanxi (鱼河驿);{"type":"MultiLineString","coordinates":[[[110.183258,37.7602580000002],[109.934769,37.9688719999978]]]};2;MDYZK
739;84;;;{"type":"MultiLineString","coordinates":[[[112.216796875,37.284248352051],[111.7775,37.2646999999999]]]};2;MDYZK
740;738;739;FUZHOUYI Shaanxi (富州驿) - FU'ANYI Shaanxi (抚安驿);{"type":"MultiLineString","coordinates":[[[109.344574,36.2786250000001],[109.367164,35.9956279999977]]]};2;MDYZK
741;743;744;QINGJIANYI Shaanxi (青涧) - SHIZUICHAYI Shaanxi (石嘴岔驿);{"type":"MultiLineString","coordinates":[[[110.156433,37.3135219999981],[110.125702,37.0966189999982]]]};2;MDYZK
742;742;743;WEN'ANYI Shaanxi (文安驿) - QINGJIANYI Shaanxi (青涧);{"type":"MultiLineString","coordinates":[[[110.125702,37.0966189999982],[110.065598,36.8748399999983]]]};2;MDYZK
743;741;742;GANGUYI Shaanxi (干谷驿) - WEN'ANYI Shaanxi (文安驿);{"type":"MultiLineString","coordinates":[[[110.065598,36.8748399999983],[109.811584,36.7127989999982]]]};2;MDYZK
744;740;741;JINMINGYI Shaanxi (金明驿) - GANGUYI Shaanxi (干谷驿);{"type":"MultiLineString","coordinates":[[[109.811584,36.7127989999982],[109.46991,36.5918080000006]]]};2;MDYZK
745;735;737;SHUNYIYI Shaanxi (顺义驿) - YUNYANGYI Shaanxi (云阳驿);{"type":"MultiLineString","coordinates":[[[109.113105999999,35.3972779999965],[108.971465999999,34.9132689999956]]]};2;MDYZK
746;749;752;SONGZHUANGYI Gansu (宋庄驿) - HONGHUAYI Gansu (弘化驿);{"type":"MultiLineString","coordinates":[[[108.327068,36.0820170000002],[107.876022,36.0051650000003]]]};2;MDYZK
747;748;749;SHAOZHUANGYI Gansu (邵庄驿) - SONGZHUANGYI Gansu (宋庄驿);{"type":"MultiLineString","coordinates":[[[108.677402,36.1202590000003],[108.327068,36.0820170000002]]]};2;MDYZK
748;747;748;LONGYIZHENYI Shaanxi (隆益镇驿) - SHAOZHUANGYI Gansu (邵庄驿);{"type":"MultiLineString","coordinates":[[[109.006607,35.958126],[108.677402,36.1202590000003]]]};2;MDYZK
749;738;746;FUZHOUYI Shaanxi (富州驿) - ZHANGCUNYI Shaanxi (张村驿);{"type":"MultiLineString","coordinates":[[[109.367164,35.9956279999977],[109.135810999999,35.8871959999965]]]};2;MDYZK
750;39;750;YILUYI Shaanxi (宜禄驿) - PENGYUANYI Gansu (彭原驿);{"type":"MultiLineString","coordinates":[[[107.930466,35.5014270000001],[107.789321899414,35.2054405212407]]]};2;MDYZK
751;750;751;PENGYUANYI Gansu (彭原驿) - HUACHIYI Gansu (华池驿);{"type":"MultiLineString","coordinates":[[[108.019011999983,35.8178289999636],[107.930466,35.5014270000001]]]};2;MDYZK
752;752;753;HONGHUAYI Gansu (弘化驿) - LINGYI Gansu (灵驿);{"type":"MultiLineString","coordinates":[[[107.876022,36.0051650000003],[107.640274047852,36.2172203063965]]]};2;MDYZK
753;753;754;LINGYI Gansu (灵驿) - QUZIYI Gansu (曲子驿);{"type":"MultiLineString","coordinates":[[[107.640274047852,36.2172203063965],[107.519164999957,36.2930369999061]]]};2;MDYZK
754;755;756;LINGWUYI Gansu (灵武驿) - WEIZHOUSUO Ningxia (韦州所);{"type":"MultiLineString","coordinates":[[[107.304321,36.57341],[106.478569,37.2780380000004]]]};2;MDYZK
755;758;767;LINGZHOUSUO Ningxia (灵州所) - NINGXIAWEI Ningxia (宁夏卫);{"type":"MultiLineString","coordinates":[[[106.32814,38.0888860000005],[106.2731,38.4681]]]};2;MDYZK
756;757;758;SHIGOUYI Ningxia (石沟驿) - LINGZHOUSUO Ningxia (灵州所);{"type":"MultiLineString","coordinates":[[[106.445258999854,37.7152209994838],[106.32814,38.0888860000005]]]};2;MDYZK
757;745;759;QINGYANGYI Shaanxi (青阳驿) - YINCHUANYI Shaanxi (银川驿);{"type":"MultiLineString","coordinates":[[[110.2539,37.4997000000001],[110.183258,37.7602580000002]]]};2;MDYZK
758;760;761;YUHEYI Shaanxi (鱼河驿) - YULINYI Shaanxi (榆林驿);{"type":"MultiLineString","coordinates":[[[109.934769,37.9688719999978],[109.848999,37.9886209999977]]]};2;MDYZK
759;762;763;YULINWEI Shaanxi (榆林卫) - GAOJIABAO Shaanxi (高家堡);{"type":"MultiLineString","coordinates":[[[109.753868,38.2947080000006],[110.294067,38.5549960000003]]]};2;
760;763;764;GAOJIABAO Shaanxi (高家堡) - BAILINBAO Shaanxi (柏林堡);{"type":"MultiLineString","coordinates":[[[110.294067,38.5549960000003],[110.325404,38.738793]]]};2;
761;764;765;BAILINBAO Shaanxi (柏林堡) - ZHENQIANGBAO Shaanxi (镇羌所);{"type":"MultiLineString","coordinates":[[[110.325404,38.738793],[110.717293,39.0705640000001]]]};2;
762;765;766;ZHENQIANGBAO Shaanxi (镇羌所) - BAODEZHOU Shaanxi (保德州);{"type":"MultiLineString","coordinates":[[[110.717293,39.0705640000001],[111.07457,39.0321429999975]]]};2;
763;781;782;TAIPINGYI Sichuan (太平驿) - QUXIAN Sichuan (渠县);{"type":"MultiLineString","coordinates":[[[106.962242,30.8443260000001],[107.204842,30.7381970000001]]]};2;MDYZK
764;778;779;JIXIANYI Chongqing (集贤驿) - FENSHUIYI Chongqing (分水驿);{"type":"MultiLineString","coordinates":[[[108.083335876465,30.7166671752931],[108.373596,30.8128639999999]]]};2;MDYZK
765;775;777;NANTUOYI Chongqing (南陀驿) - BAYANGYI Chongqing (巴阳驿);{"type":"MultiLineString","coordinates":[[[109.450866699218,30.9959220886222],[109.160903999999,30.9906539999983]]]};2;MDYZK
766;774;775;YONGNINGYI Chongqing (永宁驿) - NANTUOYI Chongqing (南陀驿);{"type":"MultiLineString","coordinates":[[[109.458934,30.9952189999992],[109.52475,31.0547069999992]]]};2;MDYZK
767;773;774;GAOTANGYI Chongqing (高塘驿) - YONGNINGYI Chongqing (永宁驿);{"type":"MultiLineString","coordinates":[[[109.52475,31.0547069999992],[109.888863,31.0813450000001]]]};2;MDYZK
768;772;773;BASHANYI Hubei (巴山驿) - GAOTANGYI Chongqing (高塘驿);{"type":"MultiLineString","coordinates":[[[109.888863,31.0813450000001],[110.404533,31.0300219999995]]]};2;MDYZK
769;771;772;JIANPINGYI Hubei (建平驿) - BASHANYI Hubei (巴山驿);{"type":"MultiLineString","coordinates":[[[110.404533,31.030022],[110.69416,30.9996169999999]]]};2;MDYZK
770;770;771;HUANGNIUYI Hubei (黄牛驿) - JIANPINGYI Hubei (建平驿);{"type":"MultiLineString","coordinates":[[[110.69416,30.9996169999999],[111.069206,30.8332199999996]]]};2;MDYZK
771;768;769;LIUDIANYI Hubei (流店驿) - FENGXIYI Hubei (凤栖驿);{"type":"MultiLineString","coordinates":[[[111.287125,30.704227],[111.501,30.296]]]};2;MDYZK
772;82;768;JINGNAN Hubei (荆南驿) - LIUDIANYI Hubei (流店驿);{"type":"MultiLineString","coordinates":[[[111.501,30.296],[112.1903,30.3503000000001]]]};2;MDYZK
773;783;784;GUANG'ANZHOU Sichuan (广安州) - PANLONGYI Chongqing (盘龙驿);{"type":"MultiLineString","coordinates":[[[106.631752,30.4744280000001],[106.550003051758,30.25]]]};2;MDYZK
